title,authors,year,source,raw
"Empowering individual trait prediction using interactions for precision
medicine","Damian Gola and
Inke R. K{\""{o}}nig",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/GolaK21.bib', 'timestamp': 'Mon, 28 Aug 2023 01:00:00 +0200', 'doi': '10.1186/S12859-021-04011-Z', 'url': 'https://doi.org/10.1186/s12859-021-04011-z', 'year': '2021', 'pages': '74', 'number': '1', 'volume': '22', 'journal': '{BMC} Bioinform.', 'title': 'Empowering individual trait prediction using interactions for precision\nmedicine', 'author': 'Damian Gola and\nInke R. K{\\""{o}}nig', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/GolaK21'}"
"Penalty weighted glucose prediction models could lead to better clinically
usage","Simon Lebech Cichosz and
Thomas Kronborg and
Morten Hasselstr{\o}m Jensen and
Ole K. Hejlesen",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/CichoszKJH21.bib', 'timestamp': 'Tue, 07 May 2024 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2021.104865', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104865', 'year': '2021', 'pages': '104865', 'volume': '138', 'journal': 'Comput. Biol. Medicine', 'title': 'Penalty weighted glucose prediction models could lead to better clinically\nusage', 'author': 'Simon Lebech Cichosz and\nThomas Kronborg and\nMorten Hasselstr{\\o}m Jensen and\nOle K. Hejlesen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/CichoszKJH21'}"
"Network pharmacology-based and molecular docking prediction of the
active ingredients and mechanism of ZaoRenDiHuang capsules for application
in insomnia treatment","De Jin and
Jinghua Zhang and
Yuqing Zhang and
Xuedong An and
Shenghui Zhao and
Liyun Duan and
Yuehong Zhang and
Zhong Zhen and
Fengmei Lian and
Xiaolin Tong",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/JinZZAZDZZLT21.bib', 'timestamp': 'Thu, 05 Jan 2023 00:00:00 +0100', 'doi': '10.1016/J.COMPBIOMED.2021.104562', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104562', 'year': '2021', 'pages': '104562', 'volume': '135', 'journal': 'Comput. Biol. Medicine', 'title': 'Network pharmacology-based and molecular docking prediction of the\nactive ingredients and mechanism of ZaoRenDiHuang capsules for application\nin insomnia treatment', 'author': 'De Jin and\nJinghua Zhang and\nYuqing Zhang and\nXuedong An and\nShenghui Zhao and\nLiyun Duan and\nYuehong Zhang and\nZhong Zhen and\nFengmei Lian and\nXiaolin Tong', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/JinZZAZDZZLT21'}"
Adaptive risk prediction system with incremental and transfer learning,"Aki Koivu and
Mikko Sairanen and
Antti Airola and
Tapio Pahikkala and
Wing{-}cheong Leung and
Tsz{-}kin Lo and
Daljit Singh Sahota",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/KoivuSAPLLS21.bib', 'timestamp': 'Sun, 04 Aug 2024 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2021.104886', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104886', 'year': '2021', 'pages': '104886', 'volume': '138', 'journal': 'Comput. Biol. Medicine', 'title': 'Adaptive risk prediction system with incremental and transfer learning', 'author': 'Aki Koivu and\nMikko Sairanen and\nAntti Airola and\nTapio Pahikkala and\nWing{-}cheong Leung and\nTsz{-}kin Lo and\nDaljit Singh Sahota', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/KoivuSAPLLS21'}"
"Comparison of various approaches to combine logistic regression with
genetic algorithms in survival prediction of hepatocellular carcinoma","Wojciech Ksiazek and
Michal Gandor and
Pawel Plawiak",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/KsiazekGP21.bib', 'timestamp': 'Wed, 27 Jul 2022 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2021.104431', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104431', 'year': '2021', 'pages': '104431', 'volume': '134', 'journal': 'Comput. Biol. Medicine', 'title': 'Comparison of various approaches to combine logistic regression with\ngenetic algorithms in survival prediction of hepatocellular carcinoma', 'author': 'Wojciech Ksiazek and\nMichal Gandor and\nPawel Plawiak', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/KsiazekGP21'}"
"SIRVD-DL:} {A} {COVID-19} deep learning prediction model based on
time-dependent {SIRVD","Zhifang Liao and
Peng Lan and
Xiaoping Fan and
Benjamin Kelly and
Aidan Innes and
Zhining Liao",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/LiaoLFKIL21.bib', 'timestamp': 'Fri, 13 May 2022 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2021.104868', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104868', 'year': '2021', 'pages': '104868', 'volume': '138', 'journal': 'Comput. Biol. Medicine', 'title': '{SIRVD-DL:} {A} {COVID-19} deep learning prediction model based on\ntime-dependent {SIRVD}', 'author': 'Zhifang Liao and\nPeng Lan and\nXiaoping Fan and\nBenjamin Kelly and\nAidan Innes and\nZhining Liao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/LiaoLFKIL21'}"
"Machine learning in diagnosis and disability prediction of multiple
sclerosis using optical coherence tomography","Alberto Montol{\'{\i}}o and
Alejandro Mart{\'{\i}}n{-}Gallego and
Jos{\'{e}} Cego{\~{n}}ino and
Elvira Orduna and
Elisa Vilades and
Elena Garcia{-}Martin and
Amaya P{\'{e}}rez del Palomar",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/MontolioMCOVGP21.bib', 'timestamp': 'Fri, 08 Mar 2024 00:00:00 +0100', 'doi': '10.1016/J.COMPBIOMED.2021.104416', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104416', 'year': '2021', 'pages': '104416', 'volume': '133', 'journal': 'Comput. Biol. Medicine', 'title': 'Machine learning in diagnosis and disability prediction of multiple\nsclerosis using optical coherence tomography', 'author': ""Alberto Montol{\\'{\\i}}o and\nAlejandro Mart{\\'{\\i}}n{-}Gallego and\nJos{\\'{e}} Cego{\\~{n}}ino and\nElvira Orduna and\nElisa Vilades and\nElena Garcia{-}Martin and\nAmaya P{\\'{e}}rez del Palomar"", 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/MontolioMCOVGP21'}"
"Prediction of paroxysmal atrial fibrillation using new heart rate
variability features","Ashkan Parsi and
Martin Glavin and
Edward Jones and
Dallan Byrne",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/ParsiGJB21.bib', 'timestamp': 'Fri, 08 Mar 2024 00:00:00 +0100', 'doi': '10.1016/J.COMPBIOMED.2021.104367', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104367', 'year': '2021', 'pages': '104367', 'volume': '133', 'journal': 'Comput. Biol. Medicine', 'title': 'Prediction of paroxysmal atrial fibrillation using new heart rate\nvariability features', 'author': 'Ashkan Parsi and\nMartin Glavin and\nEdward Jones and\nDallan Byrne', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/ParsiGJB21'}"
"Interpretable prediction of 3-year all-cause mortality in patients
with heart failure caused by coronary heart disease based on machine
learning and {SHAP","Ke Wang and
Jing Tian and
Chu Zheng and
Hong Yang and
Jia Ren and
Yanling Liu and
Qinghua Han and
Yanbo Zhang",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/WangTZYRLHZ21.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2021.104813', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.104813', 'year': '2021', 'pages': '104813', 'volume': '137', 'journal': 'Comput. Biol. Medicine', 'title': 'Interpretable prediction of 3-year all-cause mortality in patients\nwith heart failure caused by coronary heart disease based on machine\nlearning and {SHAP}', 'author': 'Ke Wang and\nJing Tian and\nChu Zheng and\nHong Yang and\nJia Ren and\nYanling Liu and\nQinghua Han and\nYanbo Zhang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/WangTZYRLHZ21'}"
"Clinical Feature-Based Machine Learning Model for 1-Year Mortality
Risk Prediction of ST-Segment Elevation Myocardial Infarction in Patients
with Hyperuricemia: {A} Retrospective Study","Zhixun Bai and
Jing Lu and
Ting Li and
Yi Ma and
Zhijiang Liu and
Ranzun Zhao and
Zhenglong Wang and
Bei Shi",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cmmm/BaiLLMLZWS21.bib', 'timestamp': 'Sun, 02 Oct 2022 01:00:00 +0200', 'doi': '10.1155/2021/7252280', 'url': 'https://doi.org/10.1155/2021/7252280', 'year': '2021', 'pages': '7252280:1--7252280:9', 'volume': '2021', 'journal': 'Comput. Math. Methods Medicine', 'title': 'Clinical Feature-Based Machine Learning Model for 1-Year Mortality\nRisk Prediction of ST-Segment Elevation Myocardial Infarction in Patients\nwith Hyperuricemia: {A} Retrospective Study', 'author': 'Zhixun Bai and\nJing Lu and\nTing Li and\nYi Ma and\nZhijiang Liu and\nRanzun Zhao and\nZhenglong Wang and\nBei Shi', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cmmm/BaiLLMLZWS21'}"
"Optimal Length of Heart Rate Variability Data and Forecasting Time
for Ventricular Fibrillation Prediction Using Machine Learning","Da Un Jeong and
Getu Tadele Taye and
Han{-}Jeong Hwang and
Ki Moo Lim",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cmmm/JeongTHL21.bib', 'timestamp': 'Mon, 03 Mar 2025 00:00:00 +0100', 'doi': '10.1155/2021/6663996', 'url': 'https://doi.org/10.1155/2021/6663996', 'year': '2021', 'pages': '6663996:1--6663996:5', 'volume': '2021', 'journal': 'Comput. Math. Methods Medicine', 'title': 'Optimal Length of Heart Rate Variability Data and Forecasting Time\nfor Ventricular Fibrillation Prediction Using Machine Learning', 'author': 'Da Un Jeong and\nGetu Tadele Taye and\nHan{-}Jeong Hwang and\nKi Moo Lim', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cmmm/JeongTHL21'}"
Genomic Island Prediction via Chi-Square Test and Random Forest Algorithm,"Mbulayi Onesime and
Zhenyu Yang and
Qi Dai",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cmmm/OnesimeYD21.bib', 'timestamp': 'Thu, 25 Apr 2024 01:00:00 +0200', 'doi': '10.1155/2021/9969751', 'url': 'https://doi.org/10.1155/2021/9969751', 'year': '2021', 'pages': '9969751:1--9969751:9', 'volume': '2021', 'journal': 'Comput. Math. Methods Medicine', 'title': 'Genomic Island Prediction via Chi-Square Test and Random Forest Algorithm', 'author': 'Mbulayi Onesime and\nZhenyu Yang and\nQi Dai', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cmmm/OnesimeYD21'}"
"Using Recursive Feature Selection with Random Forest to Improve Protein
Structural Class Prediction for Low-Similarity Sequences","Yaoxin Wang and
Yingjie Xu and
Zhenyu Yang and
Xiaoqing Liu and
Qi Dai",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cmmm/WangXYLD21.bib', 'timestamp': 'Thu, 29 Jul 2021 01:00:00 +0200', 'doi': '10.1155/2021/5529389', 'url': 'https://doi.org/10.1155/2021/5529389', 'year': '2021', 'pages': '5529389:1--5529389:9', 'volume': '2021', 'journal': 'Comput. Math. Methods Medicine', 'title': 'Using Recursive Feature Selection with Random Forest to Improve Protein\nStructural Class Prediction for Low-Similarity Sequences', 'author': 'Yaoxin Wang and\nYingjie Xu and\nZhenyu Yang and\nXiaoqing Liu and\nQi Dai', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cmmm/WangXYLD21'}"
"iCOVID: interpretable deep learning framework for early recovery-time
prediction of {COVID-19} patients","Jun Wang and
Chen Liu and
Jingwen Li and
Cheng Yuan and
Lichi Zhang and
Cheng Jin and
Jianwei Xu and
Yaqi Wang and
Yaofeng Wen and
Hongbing Lu and
Biao Li and
Chang Chen and
Xiangdong Li and
Dinggang Shen and
Dahong Qian and
Jian Wang",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/npjdm/00720LYZJXWWLLC21.bib', 'timestamp': 'Mon, 03 Mar 2025 00:00:00 +0100', 'doi': '10.1038/S41746-021-00496-3', 'url': 'https://doi.org/10.1038/s41746-021-00496-3', 'year': '2021', 'volume': '4', 'journal': 'npj Digit. Medicine', 'title': 'iCOVID: interpretable deep learning framework for early recovery-time\nprediction of {COVID-19} patients', 'author': 'Jun Wang and\nChen Liu and\nJingwen Li and\nCheng Yuan and\nLichi Zhang and\nCheng Jin and\nJianwei Xu and\nYaqi Wang and\nYaofeng Wen and\nHongbing Lu and\nBiao Li and\nChang Chen and\nXiangdong Li and\nDinggang Shen and\nDahong Qian and\nJian Wang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/npjdm/00720LYZJXWWLLC21'}"
"Med-BERT: pretrained contextualized embeddings on large-scale structured
electronic health records for disease prediction","Laila Rasmy and
Yang Xiang and
Ziqian Xie and
Cui Tao and
Degui Zhi",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/npjdm/Rasmy0XTZ21.bib', 'timestamp': 'Sat, 08 Jun 2024 01:00:00 +0200', 'doi': '10.1038/S41746-021-00455-Y', 'url': 'https://doi.org/10.1038/s41746-021-00455-y', 'year': '2021', 'volume': '4', 'journal': 'npj Digit. Medicine', 'title': 'Med-BERT: pretrained contextualized embeddings on large-scale structured\nelectronic health records for disease prediction', 'author': 'Laila Rasmy and\nYang Xiang and\nZiqian Xie and\nCui Tao and\nDegui Zhi', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/npjdm/Rasmy0XTZ21'}"
"Interpretable survival prediction for colorectal cancer using deep
learning","Ellery Wulczyn and
David F. Steiner and
Melissa Moran and
Markus Plass and
Robert Reihs and
Fraser Tan and
Isabelle Flament{-}Auvigne and
Trissia Brown and
Peter Regitnig and
Po{-}Hsuan Cameron Chen and
Narayan Hegde and
Apaar Sadhwani and
Robert MacDonald and
Benny Ayalew and
Gregory S. Corrado and
Lily H. Peng and
Daniel Tse and
Heimo M{\""{u}}ller and
Zhaoyang Xu and
Yun Liu and
Martin C. Stumpe and
Kurt Zatloukal and
Craig H. Mermel",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/npjdm/WulczynSMPRTFBR21.bib', 'timestamp': 'Mon, 09 Dec 2024 00:00:00 +0100', 'doi': '10.1038/S41746-021-00427-2', 'url': 'https://doi.org/10.1038/s41746-021-00427-2', 'year': '2021', 'volume': '4', 'journal': 'npj Digit. Medicine', 'title': 'Interpretable survival prediction for colorectal cancer using deep\nlearning', 'author': 'Ellery Wulczyn and\nDavid F. Steiner and\nMelissa Moran and\nMarkus Plass and\nRobert Reihs and\nFraser Tan and\nIsabelle Flament{-}Auvigne and\nTrissia Brown and\nPeter Regitnig and\nPo{-}Hsuan Cameron Chen and\nNarayan Hegde and\nApaar Sadhwani and\nRobert MacDonald and\nBenny Ayalew and\nGregory S. Corrado and\nLily H. Peng and\nDaniel Tse and\nHeimo M{\\""{u}}ller and\nZhaoyang Xu and\nYun Liu and\nMartin C. Stumpe and\nKurt Zatloukal and\nCraig H. Mermel', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/npjdm/WulczynSMPRTFBR21'}"
"Boost {AI} Power: Data Augmentation Strategies with unlabelled Data
and Conformal Prediction, a Case in Alternative Herbal Medicine Discrimination
with Electronic Nose","Li Liu and
Xianghao Zhan and
Rumeng Wu and
Xiaoqing Guan and
Zhan Wang and
Wei Zhang and
You Wang and
Zhiyuan Luo and
Guang Li",2021,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2102-03088.bib', 'timestamp': 'Wed, 05 Mar 2025 00:00:00 +0100', 'eprint': '2102.03088', 'eprinttype': 'arXiv', 'url': 'https://arxiv.org/abs/2102.03088', 'year': '2021', 'volume': 'abs/2102.03088', 'journal': 'CoRR', 'title': 'Boost {AI} Power: Data Augmentation Strategies with unlabelled Data\nand Conformal Prediction, a Case in Alternative Herbal Medicine Discrimination\nwith Electronic Nose', 'author': 'Li Liu and\nXianghao Zhan and\nRumeng Wu and\nXiaoqing Guan and\nZhan Wang and\nWei Zhang and\nYou Wang and\nZhiyuan Luo and\nGuang Li', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2102-03088'}"
"Medicine Expenditure Prediction via a Variance- Based Generative Adversarial
Network","Shruti Kaushik and
Abhinav Choudhury and
Sayee Natarajan and
Larry A. Pickett and
Varun Dutt",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/access/KaushikCNPD20.bib', 'timestamp': 'Sat, 30 Sep 2023 01:00:00 +0200', 'doi': '10.1109/ACCESS.2020.3002346', 'url': 'https://doi.org/10.1109/ACCESS.2020.3002346', 'year': '2020', 'pages': '110947--110958', 'volume': '8', 'journal': '{IEEE} Access', 'title': 'Medicine Expenditure Prediction via a Variance- Based Generative Adversarial\nNetwork', 'author': 'Shruti Kaushik and\nAbhinav Choudhury and\nSayee Natarajan and\nLarry A. Pickett and\nVarun Dutt', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/access/KaushikCNPD20'}"
"Approaching High-Accuracy Side Effect Prediction of Traditional Chinese
Medicine Compound Prescription Using Network Embedding and Deep Learning","Zeheng Wang and
Liang Li and
Jing Yan and
Yuanzhe Yao",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/access/WangLYY20.bib', 'timestamp': 'Sat, 30 Sep 2023 01:00:00 +0200', 'doi': '10.1109/ACCESS.2020.2991750', 'url': 'https://doi.org/10.1109/ACCESS.2020.2991750', 'year': '2020', 'pages': '82493--82499', 'volume': '8', 'journal': '{IEEE} Access', 'title': 'Approaching High-Accuracy Side Effect Prediction of Traditional Chinese\nMedicine Compound Prescription Using Network Embedding and Deep Learning', 'author': 'Zeheng Wang and\nLiang Li and\nJing Yan and\nYuanzhe Yao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/access/WangLYY20'}"
"Nonparametric Model Prediction for Intelligent Regulation of Human
Cardiorespiratory System to Prescribed Exercise Medicine","Hairong Yu and
Yi Zhang and
Lin Ye and
Hamzah Alqudah and
Kairui Guo and
Ahmadreza Argha and
Branko G. Celler and
Rong Song and
Steven W. Su",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/access/YuZYAGACSS20.bib', 'timestamp': 'Sat, 09 Jan 2021 00:00:00 +0100', 'doi': '10.1109/ACCESS.2020.3042542', 'url': 'https://doi.org/10.1109/ACCESS.2020.3042542', 'year': '2020', 'pages': '224621--224630', 'volume': '8', 'journal': '{IEEE} Access', 'title': 'Nonparametric Model Prediction for Intelligent Regulation of Human\nCardiorespiratory System to Prescribed Exercise Medicine', 'author': 'Hairong Yu and\nYi Zhang and\nLin Ye and\nHamzah Alqudah and\nKairui Guo and\nAhmadreza Argha and\nBranko G. Celler and\nRong Song and\nSteven W. Su', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/access/YuZYAGACSS20'}"
"Disease phenotype synonymous prediction through network representation
learning from PubMed database","Shiwen Ma and
Kuo Yang and
Ning Wang and
Qiang Zhu and
Zhuye Gao and
Runshun Zhang and
Baoyan Liu and
Xuezhong Zhou",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/artmed/MaYWZGZLZ20.bib', 'timestamp': 'Fri, 14 May 2021 01:00:00 +0200', 'doi': '10.1016/J.ARTMED.2019.101745', 'url': 'https://doi.org/10.1016/j.artmed.2019.101745', 'year': '2020', 'pages': '101745', 'volume': '102', 'journal': 'Artif. Intell. Medicine', 'title': 'Disease phenotype synonymous prediction through network representation\nlearning from PubMed database', 'author': 'Shiwen Ma and\nKuo Yang and\nNing Wang and\nQiang Zhu and\nZhuye Gao and\nRunshun Zhang and\nBaoyan Liu and\nXuezhong Zhou', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/artmed/MaYWZGZLZ20'}"
"Automated hematoma segmentation and outcome prediction for patients
with traumatic brain injury","Heming Yao and
Craig A. Williamson and
Jonathan Gryak and
Kayvan Najarian",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/artmed/YaoWGN20.bib', 'timestamp': 'Fri, 14 May 2021 01:00:00 +0200', 'doi': '10.1016/J.ARTMED.2020.101910', 'url': 'https://doi.org/10.1016/j.artmed.2020.101910', 'year': '2020', 'pages': '101910', 'volume': '107', 'journal': 'Artif. Intell. Medicine', 'title': 'Automated hematoma segmentation and outcome prediction for patients\nwith traumatic brain injury', 'author': 'Heming Yao and\nCraig A. Williamson and\nJonathan Gryak and\nKayvan Najarian', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/artmed/YaoWGN20'}"
"Prediction of respiratory decompensation in Covid-19 patients using
machine learning: The {READY} trial","Hoyt Burdick and
Carson K. Lam and
Samson Mataraso and
Anna Siefkas and
Gregory Braden and
R. Phillip Dellinger and
Andrea McCoy and
Jean{-}Louis Vincent and
Abigail Green{-}Saxena and
Gina Barnes and
Jana L. Hoffman and
Jacob S. Calvert and
Emily Pellegrini and
Ritankar Das",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/BurdickLMSBDMVG20.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2020.103949', 'url': 'https://doi.org/10.1016/j.compbiomed.2020.103949', 'year': '2020', 'pages': '103949', 'volume': '124', 'journal': 'Comput. Biol. Medicine', 'title': 'Prediction of respiratory decompensation in Covid-19 patients using\nmachine learning: The {READY} trial', 'author': 'Hoyt Burdick and\nCarson K. Lam and\nSamson Mataraso and\nAnna Siefkas and\nGregory Braden and\nR. Phillip Dellinger and\nAndrea McCoy and\nJean{-}Louis Vincent and\nAbigail Green{-}Saxena and\nGina Barnes and\nJana L. Hoffman and\nJacob S. Calvert and\nEmily Pellegrini and\nRitankar Das', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/BurdickLMSBDMVG20'}"
"After-meal blood glucose level prediction using an absorption model
for neural network training","Rebaz A. H. Karim and
Istv{\'{a}}n Vass{\'{a}}nyi and
Istv{\'{a}}n K{\'{o}}sa",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/KarimVK20.bib', 'timestamp': 'Fri, 14 May 2021 01:00:00 +0200', 'doi': '10.1016/J.COMPBIOMED.2020.103956', 'url': 'https://doi.org/10.1016/j.compbiomed.2020.103956', 'year': '2020', 'pages': '103956', 'volume': '125', 'journal': 'Comput. Biol. Medicine', 'title': 'After-meal blood glucose level prediction using an absorption model\nfor neural network training', 'author': ""Rebaz A. H. Karim and\nIstv{\\'{a}}n Vass{\\'{a}}nyi and\nIstv{\\'{a}}n K{\\'{o}}sa"", 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/KarimVK20'}"
"Quantitative and temporal approach to utilising electronic medical
records from general practices in mental health prediction","Olga P{\'{o}}lchlopek and
Nynke R. Koning and
Frederike L. B{\""{u}}chner and
Mathilde R. Crone and
Mattijs E. Numans and
Mark Hoogendoorn",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cbm/PolchlopekKBCNH20.bib', 'timestamp': 'Mon, 03 Mar 2025 00:00:00 +0100', 'doi': '10.1016/J.COMPBIOMED.2020.103973', 'url': 'https://doi.org/10.1016/j.compbiomed.2020.103973', 'year': '2020', 'pages': '103973', 'volume': '125', 'journal': 'Comput. Biol. Medicine', 'title': 'Quantitative and temporal approach to utilising electronic medical\nrecords from general practices in mental health prediction', 'author': 'Olga P{\\\'{o}}lchlopek and\nNynke R. Koning and\nFrederike L. B{\\""{u}}chner and\nMathilde R. Crone and\nMattijs E. Numans and\nMark Hoogendoorn', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cbm/PolchlopekKBCNH20'}"
"Fusion of {FDG-PET} Image and Clinical Features for Prediction of
Lung Metastasis in Soft Tissue Sarcomas","Jin Deng and
Weiming Zeng and
Yuhu Shi and
Wei Kong and
Shunjie Guo",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cmmm/DengZSKG20.bib', 'timestamp': 'Tue, 07 May 2024 01:00:00 +0200', 'doi': '10.1155/2020/8153295', 'url': 'https://doi.org/10.1155/2020/8153295', 'year': '2020', 'pages': '8153295:1--8153295:11', 'volume': '2020', 'journal': 'Comput. Math. Methods Medicine', 'title': 'Fusion of {FDG-PET} Image and Clinical Features for Prediction of\nLung Metastasis in Soft Tissue Sarcomas', 'author': 'Jin Deng and\nWeiming Zeng and\nYuhu Shi and\nWei Kong and\nShunjie Guo', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cmmm/DengZSKG20'}"
"Validity Prediction of Amplitude-Integrated {EEG} in Early Neuromotor
Development Outcomes in High-Risk Neonates","Jian Guo and
Wentao Wang and
Qili Zhou",2020,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/cmmm/GuoWZ20.bib', 'timestamp': 'Tue, 16 Jun 2020 01:00:00 +0200', 'doi': '10.1155/2020/9438248', 'url': 'https://doi.org/10.1155/2020/9438248', 'year': '2020', 'pages': '9438248:1--9438248:8', 'volume': '2020', 'journal': 'Comput. Math. Methods Medicine', 'title': 'Validity Prediction of Amplitude-Integrated {EEG} in Early Neuromotor\nDevelopment Outcomes in High-Risk Neonates', 'author': 'Jian Guo and\nWentao Wang and\nQili Zhou', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/cmmm/GuoWZ20'}"
