title,authors,year,source,raw
"Enhancing Activity Prediction Models in Drug Discovery with the Ability
to Understand Human Language","Philipp Seidl and
Andreu Vall and
Sepp Hochreiter and
G{\""{u}}nter Klambauer",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/icml/SeidlVHK23.bib', 'timestamp': 'Mon, 28 Aug 2023 17:23:08 +0200', 'url': 'https://proceedings.mlr.press/v202/seidl23a.html', 'year': '2023', 'publisher': '{PMLR}', 'pages': '30458--30490', 'volume': '202', 'series': 'Proceedings of Machine Learning Research', 'booktitle': 'International Conference on Machine Learning, {ICML} 2023, 23-29 July\n2023, Honolulu, Hawaii, {USA}', 'title': 'Enhancing Activity Prediction Models in Drug Discovery with the Ability\nto Understand Human Language', 'editor': 'Andreas Krause and\nEmma Brunskill and\nKyunghyun Cho and\nBarbara Engelhardt and\nSivan Sabato and\nJonathan Scarlett', 'author': 'Philipp Seidl and\nAndreu Vall and\nSepp Hochreiter and\nG{\\""{u}}nter Klambauer', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/icml/SeidlVHK23'}"
"CoDrug: Conformal Drug Property Prediction with Density Estimation
under Covariate Shift","Siddhartha Laghuvarapu and
Zhen Lin and
Jimeng Sun",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/nips/LaghuvarapuL023.bib', 'timestamp': 'Mon, 17 Feb 2025 00:00:00 +0100', 'url': 'http://papers.nips.cc/paper\\_files/paper/2023/hash/7691484a7a35d5e2742279c1d926b778-Abstract-Conference.html', 'year': '2023', 'booktitle': 'Advances in Neural Information Processing Systems 36: Annual Conference\non Neural Information Processing Systems 2023, NeurIPS 2023, New Orleans,\nLA, USA, December 10 - 16, 2023', 'title': 'CoDrug: Conformal Drug Property Prediction with Density Estimation\nunder Covariate Shift', 'editor': 'Alice Oh and\nTristan Naumann and\nAmir Globerson and\nKate Saenko and\nMoritz Hardt and\nSergey Levine', 'author': 'Siddhartha Laghuvarapu and\nZhen Lin and\nJimeng Sun', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/nips/LaghuvarapuL023'}"
"FastDTI: Drug-Target Interaction Prediction using Multimodality and
Transformers","Mathijs Boezer and
Maryam Tavakol and
Zahra Sajadi",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/nldl/BoezerTS23.bib', 'timestamp': 'Thu, 01 May 2025 01:00:00 +0200', 'doi': '10.7557/18.6788', 'url': 'https://doi.org/10.7557/18.6788', 'year': '2023', 'publisher': 'Septentrio Academic Publishing', 'booktitle': 'Proceedings of the 2023 Northern Lights Deep Learning Workshop, {NLDL}\n2023, Troms{\\o}, Norway, January 10-12, 2023', 'title': 'FastDTI: Drug-Target Interaction Prediction using Multimodality and\nTransformers', 'author': 'Mathijs Boezer and\nMaryam Tavakol and\nZahra Sajadi', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/nldl/BoezerTS23'}"
"Generating Knowledge Graph Based Explanations for Drug Repurposing
Predictions","Elif Ozkan and
Remzi Celebi and
Arif Yilmaz and
Vincent Emonet and
Michel Dumontier",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/conf/swat4ls/OzkanCYED23.bib', 'timestamp': 'Mon, 28 Aug 2023 17:23:07 +0200', 'url': 'https://ceur-ws.org/Vol-3415/paper-3.pdf', 'year': '2023', 'publisher': 'CEUR-WS.org', 'pages': '22--31', 'volume': '3415', 'series': '{CEUR} Workshop Proceedings', 'booktitle': '14th International Conference on Semantic Web Applications and Tools\nfor Health Care and Life Sciences {(SWAT4HCLS} 2023), Basel, Switzerland,\nFebruary 13-16, 2023', 'title': 'Generating Knowledge Graph Based Explanations for Drug Repurposing\nPredictions', 'editor': 'Atsuko Yamaguchi and\nAndrea Splendiani and\nM. Scott Marshall and\nChris Baker and\nJerven T. Bolleman and\nAlbert Burger and\nLeyla Jael Castro and\nOle Eigenbrod and\nSabine {\\""{O}}sterle and\nMartin Romacker and\nAndra Waagmeester', 'author': 'Elif Ozkan and\nRemzi Celebi and\nArif Yilmaz and\nVincent Emonet and\nMichel Dumontier', 'ENTRYTYPE': 'inproceedings', 'ID': 'DBLP:conf/swat4ls/OzkanCYED23'}"
CongFu: Conditional Graph Fusion for Drug Synergy Prediction,"Oleksii Tsepa and
Bohdan Naida and
Bo Wang",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2305-14517.bib', 'timestamp': 'Tue, 06 Jun 2023 01:00:00 +0200', 'eprint': '2305.14517', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2305.14517', 'url': 'https://doi.org/10.48550/arXiv.2305.14517', 'year': '2023', 'volume': 'abs/2305.14517', 'journal': 'CoRR', 'title': 'CongFu: Conditional Graph Fusion for Drug Synergy Prediction', 'author': 'Oleksii Tsepa and\nBohdan Naida and\nBo Wang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2305-14517'}"
"Comprehensive evaluation of deep and graph learning on drug-drug interactions
prediction","Xuan Lin and
Lichang Dai and
Yafang Zhou and
Zu{-}Guo Yu and
Wen Zhang and
Jian{-}Yu Shi and
Dong{-}Sheng Cao and
Li Zeng and
Haowen Chen and
Bosheng Song and
Philip S. Yu and
Xiangxiang Zeng",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2306-05257.bib', 'timestamp': 'Wed, 14 Jun 2023 01:00:00 +0200', 'eprint': '2306.05257', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2306.05257', 'url': 'https://doi.org/10.48550/arXiv.2306.05257', 'year': '2023', 'volume': 'abs/2306.05257', 'journal': 'CoRR', 'title': 'Comprehensive evaluation of deep and graph learning on drug-drug interactions\nprediction', 'author': 'Xuan Lin and\nLichang Dai and\nYafang Zhou and\nZu{-}Guo Yu and\nWen Zhang and\nJian{-}Yu Shi and\nDong{-}Sheng Cao and\nLi Zeng and\nHaowen Chen and\nBosheng Song and\nPhilip S. Yu and\nXiangxiang Zeng', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2306-05257'}"
"Meta-Path-based Probabilistic Soft Logic for Drug-Target Interaction
Prediction","Shengming Zhang and
Yizhou Sun",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2306-13770.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'eprint': '2306.13770', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2306.13770', 'url': 'https://doi.org/10.48550/arXiv.2306.13770', 'year': '2023', 'volume': 'abs/2306.13770', 'journal': 'CoRR', 'title': 'Meta-Path-based Probabilistic Soft Logic for Drug-Target Interaction\nPrediction', 'author': 'Shengming Zhang and\nYizhou Sun', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2306-13770'}"
"Relation-aware subgraph embedding with co-contrastive learning for
drug-drug interaction prediction","Mengying Jiang and
Guizhong Liu and
Biao Zhao and
Yuanchao Su and
Weiqiang Jin",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2307-01507.bib', 'timestamp': 'Mon, 10 Jul 2023 01:00:00 +0200', 'eprint': '2307.01507', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2307.01507', 'url': 'https://doi.org/10.48550/arXiv.2307.01507', 'year': '2023', 'volume': 'abs/2307.01507', 'journal': 'CoRR', 'title': 'Relation-aware subgraph embedding with co-contrastive learning for\ndrug-drug interaction prediction', 'author': 'Mengying Jiang and\nGuizhong Liu and\nBiao Zhao and\nYuanchao Su and\nWeiqiang Jin', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2307-01507'}"
"GraphCL-DTA: a graph contrastive learning with molecular semantics
for drug-target binding affinity prediction","Xinxing Yang and
Genke Yang and
Jian Chu",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2307-08989.bib', 'timestamp': 'Tue, 25 Jul 2023 01:00:00 +0200', 'eprint': '2307.08989', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2307.08989', 'url': 'https://doi.org/10.48550/arXiv.2307.08989', 'year': '2023', 'volume': 'abs/2307.08989', 'journal': 'CoRR', 'title': 'GraphCL-DTA: a graph contrastive learning with molecular semantics\nfor drug-target binding affinity prediction', 'author': 'Xinxing Yang and\nGenke Yang and\nJian Chu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2307-08989'}"
"SynerGPT: In-Context Learning for Personalized Drug Synergy Prediction
and Drug Design","Carl Edwards and
Aakanksha Naik and
Tushar Khot and
Martin D. Burke and
Heng Ji and
Tom Hope",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2307-11694.bib', 'timestamp': 'Sun, 25 May 2025 01:00:00 +0200', 'eprint': '2307.11694', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2307.11694', 'url': 'https://doi.org/10.48550/arXiv.2307.11694', 'year': '2023', 'volume': 'abs/2307.11694', 'journal': 'CoRR', 'title': 'SynerGPT: In-Context Learning for Personalized Drug Synergy Prediction\nand Drug Design', 'author': 'Carl Edwards and\nAakanksha Naik and\nTushar Khot and\nMartin D. Burke and\nHeng Ji and\nTom Hope', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2307-11694'}"
"Spatio-Temporal Analysis of Patient-Derived Organoid Videos Using
Deep Learning for the Prediction of Drug Efficacy","Leo Fillioux and
Emilie Gontran and
J{\'{e}}r{\^{o}}me Cartry and
Jacques RR Mathieu and
Sabrina Bedja and
Alice Boil{\`{e}}ve and
Paul{-}Henry Courn{\`{e}}de and
Fanny Jaulin and
Stergios Christodoulidis and
Maria Vakalopoulou",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2308-14461.bib', 'timestamp': 'Fri, 01 Sep 2023 01:00:00 +0200', 'eprint': '2308.14461', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2308.14461', 'url': 'https://doi.org/10.48550/arXiv.2308.14461', 'year': '2023', 'volume': 'abs/2308.14461', 'journal': 'CoRR', 'title': 'Spatio-Temporal Analysis of Patient-Derived Organoid Videos Using\nDeep Learning for the Prediction of Drug Efficacy', 'author': ""Leo Fillioux and\nEmilie Gontran and\nJ{\\'{e}}r{\\^{o}}me Cartry and\nJacques RR Mathieu and\nSabrina Bedja and\nAlice Boil{\\`{e}}ve and\nPaul{-}Henry Courn{\\`{e}}de and\nFanny Jaulin and\nStergios Christodoulidis and\nMaria Vakalopoulou"", 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2308-14461'}"
"A hybrid quantum-classical fusion neural network to improve protein-ligand
binding affinity predictions for drug discovery","S. Banerjee and
S. He Yuxun and
S. Konakanchi and
L. Ogunfowora and
S. Roy and
S. Selvaras and
Laia Domingo and
Mahdi Chehimi and
Marko Djukic and
Christine Johnson",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2309-03919.bib', 'timestamp': 'Fri, 24 Jan 2025 00:00:00 +0100', 'eprint': '2309.03919', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2309.03919', 'url': 'https://doi.org/10.48550/arXiv.2309.03919', 'year': '2023', 'volume': 'abs/2309.03919', 'journal': 'CoRR', 'title': 'A hybrid quantum-classical fusion neural network to improve protein-ligand\nbinding affinity predictions for drug discovery', 'author': 'S. Banerjee and\nS. He Yuxun and\nS. Konakanchi and\nL. Ogunfowora and\nS. Roy and\nS. Selvaras and\nLaia Domingo and\nMahdi Chehimi and\nMarko Djukic and\nChristine Johnson', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2309-03919'}"
Evaluation of {GPT-3} for Anti-Cancer Drug Sensitivity Prediction,"Shaika Chowdhury and
Sivaraman Rajaganapathy and
Lichao Sun and
James R. Cerhan and
Nansu Zong",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2309-10016.bib', 'timestamp': 'Mon, 03 Mar 2025 00:00:00 +0100', 'eprint': '2309.10016', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2309.10016', 'url': 'https://doi.org/10.48550/arXiv.2309.10016', 'year': '2023', 'volume': 'abs/2309.10016', 'journal': 'CoRR', 'title': 'Evaluation of {GPT-3} for Anti-Cancer Drug Sensitivity Prediction', 'author': 'Shaika Chowdhury and\nSivaraman Rajaganapathy and\nLichao Sun and\nJames R. Cerhan and\nNansu Zong', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2309-10016'}"
Current Methods for Drug Property Prediction in the Real World,"Jacob Green and
Cecilia Cabrera Diaz and
Maximilian A. H. Jakobs and
Andrea Dimitracopoulos and
Mark van der Wilk and
Ryan D. Greenhalgh",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2309-17161.bib', 'timestamp': 'Tue, 17 Oct 2023 01:00:00 +0200', 'eprint': '2309.17161', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2309.17161', 'url': 'https://doi.org/10.48550/arXiv.2309.17161', 'year': '2023', 'volume': 'abs/2309.17161', 'journal': 'CoRR', 'title': 'Current Methods for Drug Property Prediction in the Real World', 'author': 'Jacob Green and\nCecilia Cabrera Diaz and\nMaximilian A. H. Jakobs and\nAndrea Dimitracopoulos and\nMark van der Wilk and\nRyan D. Greenhalgh', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2309-17161'}"
ADMEOOD:} Out-of-Distribution Benchmark for Drug Property Prediction,"Shuoying Wei and
Xinlong Wen and
Lida Zhu and
Songquan Li and
Rongbo Zhu",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2310-07253.bib', 'timestamp': 'Tue, 24 Oct 2023 01:00:00 +0200', 'eprint': '2310.07253', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2310.07253', 'url': 'https://doi.org/10.48550/arXiv.2310.07253', 'year': '2023', 'volume': 'abs/2310.07253', 'journal': 'CoRR', 'title': '{ADMEOOD:} Out-of-Distribution Benchmark for Drug Property Prediction', 'author': 'Shuoying Wei and\nXinlong Wen and\nLida Zhu and\nSongquan Li and\nRongbo Zhu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2310-07253'}"
"Conformal Drug Property Prediction with Density Estimation under Covariate
Shift","Siddhartha Laghuvarapu and
Zhen Lin and
Jimeng Sun",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2310-12033.bib', 'timestamp': 'Mon, 17 Feb 2025 00:00:00 +0100', 'eprint': '2310.12033', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2310.12033', 'url': 'https://doi.org/10.48550/arXiv.2310.12033', 'year': '2023', 'volume': 'abs/2310.12033', 'journal': 'CoRR', 'title': 'Conformal Drug Property Prediction with Density Estimation under Covariate\nShift', 'author': 'Siddhartha Laghuvarapu and\nZhen Lin and\nJimeng Sun', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2310-12033'}"
"Accurate and interpretable drug-drug interaction prediction enabled
by knowledge subgraph learning","Yaqing Wang and
Zaifei Yang and
Quanming Yao",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2311-15056.bib', 'timestamp': 'Tue, 17 Dec 2024 00:00:00 +0100', 'eprint': '2311.15056', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2311.15056', 'url': 'https://doi.org/10.48550/arXiv.2311.15056', 'year': '2023', 'volume': 'abs/2311.15056', 'journal': 'CoRR', 'title': 'Accurate and interpretable drug-drug interaction prediction enabled\nby knowledge subgraph learning', 'author': 'Yaqing Wang and\nZaifei Yang and\nQuanming Yao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2311-15056'}"
"The Graph Convolutional Network with Multi-representation Alignment
for Drug Synergy Prediction","Xinxing Yang and
Genke Yang and
Jian Chu",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2311-16207.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'eprint': '2311.16207', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2311.16207', 'url': 'https://doi.org/10.48550/arXiv.2311.16207', 'year': '2023', 'volume': 'abs/2311.16207', 'journal': 'CoRR', 'title': 'The Graph Convolutional Network with Multi-representation Alignment\nfor Drug Synergy Prediction', 'author': 'Xinxing Yang and\nGenke Yang and\nJian Chu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2311-16207'}"
"Integrating Chemical Language and Molecular Graph in Multimodal Fused
Deep Learning for Drug Property Prediction","Xiaohua Lu and
Liangxu Xie and
Lei Xu and
Rongzhi Mao and
Shan Chang and
Xiaojun Xu",2023.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2312-17495.bib', 'timestamp': 'Sun, 04 Aug 2024 01:00:00 +0200', 'eprint': '2312.17495', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2312.17495', 'url': 'https://doi.org/10.48550/arXiv.2312.17495', 'year': '2023', 'volume': 'abs/2312.17495', 'journal': 'CoRR', 'title': 'Integrating Chemical Language and Molecular Graph in Multimodal Fused\nDeep Learning for Drug Property Prediction', 'author': 'Xiaohua Lu and\nLiangxu Xie and\nLei Xu and\nRongzhi Mao and\nShan Chang and\nXiaojun Xu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2312-17495'}"
"LaGAT: link-aware graph attention network for drug-drug interaction
prediction","Yue Hong and
Pengyu Luo and
Shuting Jin and
Xiangrong Liu",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bioinformatics/HongLJL22.bib', 'timestamp': 'Sat, 13 May 2023 01:00:00 +0200', 'doi': '10.1093/BIOINFORMATICS/BTAC682', 'url': 'https://doi.org/10.1093/bioinformatics/btac682', 'year': '2022', 'pages': '5406--5412', 'number': '24', 'volume': '38', 'journal': 'Bioinform.', 'title': 'LaGAT: link-aware graph attention network for drug-drug interaction\nprediction', 'author': 'Yue Hong and\nPengyu Luo and\nShuting Jin and\nXiangrong Liu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bioinformatics/HongLJL22'}"
"Effective drug-target interaction prediction with mutual interaction
neural network","Fei Li and
Ziqiao Zhang and
Jihong Guan and
Shuigeng Zhou",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bioinformatics/LiZGZ22.bib', 'timestamp': 'Sat, 13 May 2023 01:00:00 +0200', 'doi': '10.1093/BIOINFORMATICS/BTAC377', 'url': 'https://doi.org/10.1093/bioinformatics/btac377', 'year': '2022', 'pages': '3582--3589', 'number': '14', 'volume': '38', 'journal': 'Bioinform.', 'title': 'Effective drug-target interaction prediction with mutual interaction\nneural network', 'author': 'Fei Li and\nZiqiao Zhang and\nJihong Guan and\nShuigeng Zhou', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bioinformatics/LiZGZ22'}"
"Does adding the drug-drug similarity to drug-target interaction prediction
methods make a noticeable improvement in their efficiency?","Reza Hassanzadeh and
Soheila Shabani{-}Mashcool",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/HassanzadehS22.bib', 'timestamp': 'Sun, 02 Oct 2022 01:00:00 +0200', 'doi': '10.1186/S12859-022-04831-7', 'url': 'https://doi.org/10.1186/s12859-022-04831-7', 'year': '2022', 'pages': '278', 'number': '1', 'volume': '23', 'journal': '{BMC} Bioinform.', 'title': 'Does adding the drug-drug similarity to drug-target interaction prediction\nmethods make a noticeable improvement in their efficiency?', 'author': 'Reza Hassanzadeh and\nSoheila Shabani{-}Mashcool', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/HassanzadehS22'}"
"Multi-type feature fusion based on graph neural network for drug-drug
interaction prediction","Changxiang He and
Yuru Liu and
Hao Li and
Hui Zhang and
Yaping Mao and
Xiaofei Qin and
Lele Liu and
Xuedian Zhang",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/HeLLZMQLZ22.bib', 'timestamp': 'Wed, 07 Dec 2022 00:00:00 +0100', 'doi': '10.1186/S12859-022-04763-2', 'url': 'https://doi.org/10.1186/s12859-022-04763-2', 'year': '2022', 'pages': '224', 'number': '1', 'volume': '23', 'journal': '{BMC} Bioinform.', 'title': 'Multi-type feature fusion based on graph neural network for drug-drug\ninteraction prediction', 'author': 'Changxiang He and\nYuru Liu and\nHao Li and\nHui Zhang and\nYaping Mao and\nXiaofei Qin and\nLele Liu and\nXuedian Zhang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/HeLLZMQLZ22'}"
"A novel method for drug-target interaction prediction based on graph
transformers model","Hongmei Wang and
Fang Guo and
Mengyan Du and
Guishen Wang and
Chen Cao",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/WangGDWC22.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'doi': '10.1186/S12859-022-04812-W', 'url': 'https://doi.org/10.1186/s12859-022-04812-w', 'year': '2022', 'pages': '459', 'number': '1', 'volume': '23', 'journal': '{BMC} Bioinform.', 'title': 'A novel method for drug-target interaction prediction based on graph\ntransformers model', 'author': 'Hongmei Wang and\nFang Guo and\nMengyan Du and\nGuishen Wang and\nChen Cao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/WangGDWC22'}"
Drug-target interaction prediction via multiple classification strategies,"Qing Ye and
Xiaolong Zhang and
Xiaoli Lin",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/YeZL22.bib', 'timestamp': 'Wed, 27 Apr 2022 01:00:00 +0200', 'doi': '10.1186/S12859-021-04366-3', 'url': 'https://doi.org/10.1186/s12859-021-04366-3', 'year': '2022', 'pages': '461', 'number': '12', 'volume': '22-S', 'journal': '{BMC} Bioinform.', 'title': 'Drug-target interaction prediction via multiple classification strategies', 'author': 'Qing Ye and\nXiaolong Zhang and\nXiaoli Lin', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/YeZL22'}"
"Multi-scaled self-attention for drug-target interaction prediction
based on multi-granularity representation","Yuni Zeng and
Xiangru Chen and
Dezhong Peng and
Lijun Zhang and
Haixiao Huang",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/ZengCPZH22.bib', 'timestamp': 'Tue, 16 Aug 2022 01:00:00 +0200', 'doi': '10.1186/S12859-022-04857-X', 'url': 'https://doi.org/10.1186/s12859-022-04857-x', 'year': '2022', 'pages': '314', 'number': '1', 'volume': '23', 'journal': '{BMC} Bioinform.', 'title': 'Multi-scaled self-attention for drug-target interaction prediction\nbased on multi-granularity representation', 'author': 'Yuni Zeng and\nXiangru Chen and\nDezhong Peng and\nLijun Zhang and\nHaixiao Huang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/ZengCPZH22'}"
"RLFDDA:} a meta-path based graph representation learning model for
drug-disease association prediction","Menglong Zhang and
Bo{-}Wei Zhao and
Xiao{-}Rui Su and
Yi{-}Zhou He and
Yue Yang and
Lun Hu",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/bmcbi/ZhangZSHYH22.bib', 'timestamp': 'Wed, 13 Nov 2024 00:00:00 +0100', 'doi': '10.1186/S12859-022-05069-Z', 'url': 'https://doi.org/10.1186/s12859-022-05069-z', 'year': '2022', 'pages': '516', 'number': '1', 'volume': '23', 'journal': '{BMC} Bioinform.', 'title': '{RLFDDA:} a meta-path based graph representation learning model for\ndrug-disease association prediction', 'author': 'Menglong Zhang and\nBo{-}Wei Zhao and\nXiao{-}Rui Su and\nYi{-}Zhou He and\nYue Yang and\nLun Hu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/bmcbi/ZhangZSHYH22'}"
"idse-HE: Hybrid embedding graph neural network for drug side effects
prediction","Liyi Yu and
Meiling Cheng and
Wangren Qiu and
Xuan Xiao and
Weizhong Lin",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/jbi/YuCQXL22.bib', 'timestamp': 'Wed, 27 Jul 2022 01:00:00 +0200', 'doi': '10.1016/J.JBI.2022.104098', 'url': 'https://doi.org/10.1016/j.jbi.2022.104098', 'year': '2022', 'pages': '104098', 'volume': '131', 'journal': 'J. Biomed. Informatics', 'title': 'idse-HE: Hybrid embedding graph neural network for drug side effects\nprediction', 'author': 'Liyi Yu and\nMeiling Cheng and\nWangren Qiu and\nXuan Xiao and\nWeizhong Lin', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/jbi/YuCQXL22'}"
"Random-forest model for drug-target interaction prediction via Kullbeck-Leibler
divergence","Sangjin Ahn and
Si Eun Lee and
Mi{-}Hyun Kim",2022.0,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/jcheminf/AhnLK22.bib', 'timestamp': 'Sat, 30 Sep 2023 01:00:00 +0200', 'doi': '10.1186/S13321-022-00644-1', 'url': 'https://doi.org/10.1186/s13321-022-00644-1', 'year': '2022', 'pages': '67', 'number': '1', 'volume': '14', 'journal': 'J. Cheminformatics', 'title': 'Random-forest model for drug-target interaction prediction via Kullbeck-Leibler\ndivergence', 'author': 'Sangjin Ahn and\nSi Eun Lee and\nMi{-}Hyun Kim', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/jcheminf/AhnLK22'}"
