title,authors,year,source,raw
Safe medicine recommendation via star interactive enhanced-based transformer model,"Wang, Nanxin and Cai, Xiaoyan and Yang, Libin and Mei, Xin",2022.0,ACM,"{'keywords': 'Medicine recommendation, Star interactive enhanced-based transformer, Graph embedding', 'numpages': '12', 'month': 'February', 'journal': 'Comput. Biol. Med.', 'doi': '10.1016/j.compbiomed.2021.105159', 'url': 'https://doi.org/10.1016/j.compbiomed.2021.105159', 'issn': '0010-4825', 'number': 'C', 'volume': '141', 'address': 'USA', 'publisher': 'Pergamon Press, Inc.', 'issue_date': 'Feb 2022', 'year': '2022', 'title': 'Safe medicine recommendation via star interactive enhanced-based transformer model', 'author': 'Wang, Nanxin and Cai, Xiaoyan and Yang, Libin and Mei, Xin', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.compbiomed.2021.105159'}"
Multi-view Graph Representation Learning via Mutual Learning for Drug RecommendationDrug Recommendation via Multi-view Graph Learning,"Wang, Liang and Wen, Wushao and Qin, Jinghui",2024.0,ACM,"{'series': ""IoTAAI '23"", 'location': 'Nanchang, China', 'numpages': '6', 'pages': '202–207', 'booktitle': 'Proceedings of the 2023 5th International Conference on Internet of Things, Automation and Artificial Intelligence', 'abstract': 'Drug recommendation aims to recommend a combination of drugs to patients with specific symptoms based on the interactions between symptom sets and drug sets. However, most existing methods focus on the interaction between single symptom and single drug, ignoring the set-level semantic information of symptoms and drugs. Moreover, they usually rely on complex medical records (such as history treatment records, diagnosis, lab tests, and procedures) to learn the representation of symptoms and drugs. To address these issues, we propose Multi-view Graph Representation Learning via Mutual Learning for Drug Recommendation (MGRL-DR), a novel method that only requires the symptom condition of patients and can capture the item-level and set-level interaction between symptoms and drugs via collaborative learning. Our framework will construct three graphs: symptom-drug interaction graph, symptom set-drug interaction graph, and drug set-symptom interaction graph, and train three graph-based information extraction modules in a single stage to capture the item-level and set-level semantic information of symptoms and drugs simultaneously. Extensive experiments on benchmark datasets show the significant improvements of MGRL-DR over the state-of-the-art methods.', 'doi': '10.1145/3653081.3653116', 'url': 'https://doi.org/10.1145/3653081.3653116', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9798400716485', 'year': '2024', 'title': 'Multi-view Graph Representation Learning via Mutual Learning for Drug RecommendationDrug Recommendation via Multi-view Graph Learning', 'author': 'Wang, Liang and Wen, Wushao and Qin, Jinghui', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3653081.3653116'}"
Adversarially regularized medication recommendation model with multi-hop memory network,"Wang, Yanda and Chen, Weitong and Pi, Dechang and Yue, Lin",2021.0,ACM,"{'keywords': 'Medication recommendation, Drug–drug interactions, Memory networks, Adversarially regularization', 'numpages': '18', 'pages': '125–142', 'month': 'January', 'journal': 'Knowl. Inf. Syst.', 'abstract': 'Medication recommendation is attracting enormous attention due to its promise in effectively prescribing medicines and improving the survival rate of patients. Among all challenges, drug–drug interactions (DDI) related to undesired duplication, antagonism, or alternation between drugs could lead to fatal side effects. Previous researches usually provide models with DDI knowledge to achieve DDI reduction. However, the mixed use of patients with different DDI rates places stringent requirements on the generalization performance of models. In pursuit of a more effective method, we propose the adversarially regularized model for medication recommendation (ARMR). Specifically, ARMR firstly models temporal information from medical records to obtain patient representations and builds a key-value memory network based on information from historical admissions. Then, ARMR carries out multi-hop reading on the memory network to recommend medications. Meanwhile, ARMR uses a GAN model to adversarially regulate the distribution of patient representations by matching the distribution to a desired Gaussian distribution to achieve DDI reduction. Comparative evaluations between ARMR and baselines show that ARMR outperforms all baselines in terms of medication recommendation, achieving DDI reduction regardless of numbers of DDI types being considered.', 'doi': '10.1007/s10115-020-01513-9', 'url': 'https://doi.org/10.1007/s10115-020-01513-9', 'issn': '0219-1377', 'number': '1', 'volume': '63', 'address': 'Berlin, Heidelberg', 'publisher': 'Springer-Verlag', 'issue_date': 'Jan 2021', 'year': '2021', 'title': 'Adversarially regularized medication recommendation model with multi-hop memory network', 'author': 'Wang, Yanda and Chen, Weitong and Pi, Dechang and Yue, Lin', 'ENTRYTYPE': 'article', 'ID': '10.1007/s10115-020-01513-9'}"
DKFM: Dual Knowledge-Guided Fusion Model for Drug Recommendation,"Tian, Yankai and Zhang, Yijia and Li, Xingwang and Lu, Mingyu",2023.0,ACM,"{'location': 'Osaka, Japan', 'keywords': 'Drug recommendation, Electronic health record, Healthcare, Molecular knowledge', 'numpages': '12', 'pages': '192–203', 'booktitle': 'Advances in Knowledge Discovery and Data Mining: 27th Pacific-Asia Conference on Knowledge Discovery and Data Mining, PAKDD 2023, Osaka, Japan, May 25–28, 2023, Proceedings, Part III', 'abstract': 'Drug recommendation is an AI healthcare task that has become increasingly important during the current COVID-19 pandemic. At present, the accumulation of a large number of electronic health records (EHR) provides strong data support for medical and scientific researchers. Most existing work uses splicing diagnosis and procedure to complete the recommendation task while ignoring the problem that the patient’s diagnosis and procedure information are recorded in different levels of detail. Moreover, the splicing of different medical records cannot accurately characterize the patient’s condition, thus reducing the accuracy of recommended drugs. In this paper, we propose a drug recommendation model, DKFM, which introduces a molecular knowledge-guided dual-level drug fusion mechanism. DKFM can integrate a patient’s diagnosis and procedure important information and determine the impact on the current condition. Then the diagnosis and procedure information was respectively injected into the drug functional group encoder to obtain two candidate drug sets. Finally, select the drugs that are really suitable for the patient’s condition at the sets level and the score matrix level as the final recommended drugs. We validate DKFM on the public MIMIC-III dataset, and experimental results show that the proposed model can outperform the state-of-the-art approaches.', 'doi': '10.1007/978-3-031-33380-4_15', 'url': 'https://doi.org/10.1007/978-3-031-33380-4_15', 'address': 'Berlin, Heidelberg', 'publisher': 'Springer-Verlag', 'isbn': '978-3-031-33379-8', 'year': '2023', 'title': 'DKFM: Dual Knowledge-Guided Fusion Model for Drug Recommendation', 'author': 'Tian, Yankai and Zhang, Yijia and Li, Xingwang and Lu, Mingyu', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1007/978-3-031-33380-4_15'}"
CEHMR: Curriculum learning enhanced hierarchical multi-label classification for medication recommendation,"Sun, Mengxuan and Niu, Jinghao and Yang, Xuebing and Gu, Yifan and Zhang, Wensheng",2023.0,ACM,"{'keywords': 'Medication recommendation, EHR, Hierarchical multi-label classification, Curriculum learning', 'numpages': '13', 'month': 'September', 'journal': 'Artif. Intell. Med.', 'doi': '10.1016/j.artmed.2023.102613', 'url': 'https://doi.org/10.1016/j.artmed.2023.102613', 'issn': '0933-3657', 'number': 'C', 'volume': '143', 'address': 'GBR', 'publisher': 'Elsevier Science Publishers Ltd.', 'issue_date': 'Sep 2023', 'year': '2023', 'title': 'CEHMR: Curriculum learning enhanced hierarchical multi-label classification for medication recommendation', 'author': 'Sun, Mengxuan and Niu, Jinghao and Yang, Xuebing and Gu, Yifan and Zhang, Wensheng', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.artmed.2023.102613'}"
Multi-hop Reading on Memory Neural Network with Selective Coverage for Medication Recommendation,"Wang, Yanda and Chen, Weitong and Pi, Dechang and Yue, Lin and Xu, Miao and Li, Xue",2021.0,ACM,"{'series': ""CIKM '21"", 'location': 'Virtual Event, Queensland, Australia', 'keywords': 'medication recommendation, memory neural network, multi-hop reading, selective coverage', 'numpages': '10', 'pages': '2020–2029', 'booktitle': 'Proceedings of the 30th ACM International Conference on Information &amp; Knowledge Management', 'abstract': 'Medication recommendation aiming at accurate prescription is a significant clinical application that assists caregivers in professional practice of medicine, and obtaining informative patient representations plays an important role in building effective recommendation models. Meanwhile, conducting attentive multi-hop reading on Memory Neural Network (MemNN) that stores knowledge from previous admissions is widely applied to derive contextual patterns for accurate patient representations. However, regular attentive reading may repeatedly attend to the same slots of MemNN. Although the coverage mechanism is proposed to tackle the problem, it is based on the assumption that there is one-to-one alignment between source information and target outputs, which medical records do not follow. In pursuit of a valuable model for medication recommendation, we propose the Multi-hop Reading with Selective Coverage (MRSC). MRSC firstly conducts information selection on MemNN based on the coverage of each slot. Then the method involves coverage into the attention calculation during the multi-hop reading on MemNN, making sure that all important historical records is fully utilized by balancing attention within selected information. Experiments on real-world clinical dataset demonstrate that MRSC successfully derives informative patient representations for the recommendation by conducting selection on MemNN and limiting attention adjustment within selected information.', 'doi': '10.1145/3459637.3482278', 'url': 'https://doi.org/10.1145/3459637.3482278', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450384469', 'year': '2021', 'title': 'Multi-hop Reading on Memory Neural Network with Selective Coverage for Medication Recommendation', 'author': 'Wang, Yanda and Chen, Weitong and Pi, Dechang and Yue, Lin and Xu, Miao and Li, Xue', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3459637.3482278'}"
MMGCSyn: Explainable synergistic drug combination prediction based on multimodal fusion,"Zhang, Yongqing and Yuan, Hao and Liu, Yuhang and Xiong, Shuwen and Zhou, Zhigan and Xu, Yugui and Mao, Xinyu and Gong, Meiqin",2025.0,ACM,"{'keywords': 'Synergy drug combination, Multimodal fusion, Attention mechanism, Deep learning', 'numpages': '12', 'month': 'April', 'journal': 'Future Gener. Comput. Syst.', 'doi': '10.1016/j.future.2025.107784', 'url': 'https://doi.org/10.1016/j.future.2025.107784', 'issn': '0167-739X', 'number': 'C', 'volume': '168', 'address': 'NLD', 'publisher': 'Elsevier Science Publishers B. V.', 'issue_date': 'Jul 2025', 'year': '2025', 'title': 'MMGCSyn: Explainable synergistic drug combination prediction based on multimodal fusion', 'author': 'Zhang, Yongqing and Yuan, Hao and Liu, Yuhang and Xiong, Shuwen and Zhou, Zhigan and Xu, Yugui and Mao, Xinyu and Gong, Meiqin', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.future.2025.107784'}"
FFBDNet: Feature Fusion and Bipartite Decision Networks for Recommending Medication Combination,"Wang, Zisen and Liang, Ying and Liu, Zhengjun",2022.0,ACM,"{'location': 'Grenoble, France', 'keywords': 'Medication combination prediction, External knowledge, Drug-drug interaction, Data mining, Attention', 'numpages': '18', 'pages': '419–436', 'booktitle': 'Machine Learning and Knowledge Discovery in Databases: European Conference, ECML PKDD 2022, Grenoble, France, September 19–23, 2022, Proceedings, Part VI', 'abstract': 'Recommending medication combinations for patients is an essential part of artificial intelligence in the healthcare field. Existing approaches improve the effect of recommendations by considering how to make full use of patients’ electronic health records or by introducing additional external knowledge, but there is still room for improving the fusion of heterogeneous and diverse knowledge and the effect between accuracy and drug-drug interaction (DDI) rate. To fill this gap, we propose the Feature Fusion and Bipartite Decision Networks (FFBDNet) to leverage external knowledge and improve accuracy and DDI rate. FFBDNet is equipped with a patient feature encoder which extract useful information from current and historical visits of patient to supplement the patient’s health status, a medication feature encoder which can easily fuse the heterogeneous and diverse external knowledge of medications as feature, and a bipartite decision module to give medication recommendation results. FFBDNet also has a greedy loss function to improve accuracy and DDI rate. We demonstrate the effectiveness of FFBDNet by comparing with several state-of-the-art methods on a benchmark dataset. FFBDNet outperformed all baselines in all effective measures, reduced relatively the DDI rate by 97.65% from existing EHR data, and also is shown to improve 1.02% on Jaccard similarity.', 'doi': '10.1007/978-3-031-26422-1_26', 'url': 'https://doi.org/10.1007/978-3-031-26422-1_26', 'address': 'Berlin, Heidelberg', 'publisher': 'Springer-Verlag', 'isbn': '978-3-031-26421-4', 'year': '2022', 'title': 'FFBDNet: Feature Fusion and Bipartite Decision Networks for Recommending Medication Combination', 'author': 'Wang, Zisen and Liang, Ying and Liu, Zhengjun', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1007/978-3-031-26422-1_26'}"
A latent batch-constrained deep reinforcement learning approach for precision dosing clinical decision support,"Qiu, Xihe and Tan, Xiaoyu and Li, Qiong and Chen, Shaotao and Ru, Yajun and Jin, Yaochu",2022.0,ACM,"{'keywords': 'Medical decision support system, Artificial intelligence, Deep reinforcement learning, Machine learning', 'numpages': '8', 'month': 'February', 'journal': 'Know.-Based Syst.', 'doi': '10.1016/j.knosys.2021.107689', 'url': 'https://doi.org/10.1016/j.knosys.2021.107689', 'issn': '0950-7051', 'number': 'C', 'volume': '237', 'address': 'NLD', 'publisher': 'Elsevier Science Publishers B. V.', 'issue_date': 'Feb 2022', 'year': '2022', 'title': 'A latent batch-constrained deep reinforcement learning approach for precision dosing clinical decision support', 'author': 'Qiu, Xihe and Tan, Xiaoyu and Li, Qiong and Chen, Shaotao and Ru, Yajun and Jin, Yaochu', 'ENTRYTYPE': 'article', 'ID': '10.1016/j.knosys.2021.107689'}"
Attention and Memory-Augmented Networks for Dual-View Sequential Learning,"He, Yong and Wang, Cheng and Li, Nan and Zeng, Zhenyu",2020.0,ACM,"{'series': ""KDD '20"", 'location': 'Virtual Event, CA, USA', 'keywords': 'DRG classification, classification, dual-view sequential learning, dynamic external memory, history attention memory, inter-attention, intra-attention, invoice fraud detection, medication recommendation', 'numpages': '10', 'pages': '125–134', 'booktitle': 'Proceedings of the 26th ACM SIGKDD International Conference on Knowledge Discovery &amp; Data Mining', 'abstract': ""In recent years, sequential learning has been of great interest due to the advance of deep learning with applications in time-series forecasting, natural language processing, and speech recognition. Recurrent neural networks (RNNs) have achieved superior performance in single-view and synchronous multi-view sequential learning comparing to traditional machine learning models. However, the method remains less explored in asynchronous multi-view sequential learning, and the unalignment nature of multiple sequences poses a great challenge to learn the inter-view interactions. We develop an AMANet (Attention and Memory-Augmented Networks) architecture by integrating both attention and memory to solve asynchronous multi-view learning problem in general, and we focus on experiments in dual-view sequences in this paper. Self-attention and inter-attention are employed to capture intra-view interaction and inter-view interaction, respectively. History attention memory is designed to store the historical information of a specific object, which serves as local knowledge storage. Dynamic external memory is used to store global knowledge for each view. We evaluate our model in three tasks: medication recommendation from a patient's medical records, diagnosis-related group (DRG) classification from a hospital record, and invoice fraud detection through a company's taxation behaviors. The results demonstrate that our model outperforms all baselines and other state-of-the-art models in all tasks. Moreover, the ablation study of our model indicates that the inter-attention mechanism plays a key role in the model and it can boost the predictive power by effectively capturing the inter-view interactions from asynchronous views."", 'doi': '10.1145/3394486.3403055', 'url': 'https://doi.org/10.1145/3394486.3403055', 'address': 'New York, NY, USA', 'publisher': 'Association for Computing Machinery', 'isbn': '9781450379984', 'year': '2020', 'title': 'Attention and Memory-Augmented Networks for Dual-View Sequential Learning', 'author': 'He, Yong and Wang, Cheng and Li, Nan and Zeng, Zhenyu', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1145/3394486.3403055'}"
"Safe, effective and explainable drug recommendation based on medical data integration","Symeonidis, Panagiotis and Chairistanidis, Stergios and Zanker, Markus",2022.0,ACM,"{'keywords': 'Medicine recommendation, Drug–drug adverse interaction, Drug–drug synergistic interaction, Explainable recommendations', 'numpages': '20', 'pages': '999–1018', 'month': 'November', 'journal': 'User Modeling and User-Adapted Interaction', 'abstract': 'Medicine recommendation denotes the task of predicting drug combinations for patients’ therapies in case of complex diseases such as cancer or diabetes. These patients often follow a treatment consisting of multiple drugs simultaneously. Previous research works have already made predictions of next drug combinations based on the integration of the patients’ health records with an adverse drug–drug interaction (DDI) knowledge graph in order to minimize drug side effects. However, they missed to consider additional valuable information coming from synergistic drug–drug interaction knowledge graphs. In this paper, we integrate Electronic Health Record graph data incorporating patient, disease, therapy and drug information with either a synergistic or an adverse DDI knowledge graph to recommend safe and explainable medications. To the best of our knowledge, we are the first ones to compare three different medical data integration strategies based on the analysis stage (i.e. early, intermediate and late) at which integration takes place. By identifying those drugs that either complement each other or behave adversely, we are able to improve the efficacy of the patient’s therapy and/or minimize the toxicity and side effects. Moreover, we develop models to support doctors in comprehensively screening candidate drugs and their possible substitutes by providing also robust explanations alongside with the recommended medicine. We run experiments with three real-life medical data sets. In terms of suggesting safe and effective drugs, our proposed method suggests 34 times more synergistic drugs than the baseline algorithm for the cancer data set and reduces the unwanted side effects to patients’ medication by 2350 times more than the baseline algorithm for the MIMIC III data set. Our results demonstrate that we can assist doctors to prescribe effective, safe and explainable medication for the patients’ treatment.', 'doi': '10.1007/s11257-022-09342-x', 'url': 'https://doi.org/10.1007/s11257-022-09342-x', 'issn': '0924-1868', 'number': '5', 'volume': '32', 'address': 'USA', 'publisher': 'Kluwer Academic Publishers', 'issue_date': 'Nov 2022', 'year': '2022', 'title': 'Safe, effective and explainable drug recommendation based on medical data integration', 'author': 'Symeonidis, Panagiotis and Chairistanidis, Stergios and Zanker, Markus', 'ENTRYTYPE': 'article', 'ID': '10.1007/s11257-022-09342-x'}"
Using the Encoder Embedded Framework of Dimensionality Reduction Based on Multiple Drugs Properties for Drug Recommendation,"Ma, Jun and Zhang, Ruisheng and Hu, Rongjing and Mu, Yong",2018.0,ACM,"{'location': 'Shanghai, China', 'keywords': 'Machine learning, Autocoder, Encoder, Dimensionality reduction, PCA, Drug recommendation', 'numpages': '9', 'pages': '258–266', 'booktitle': 'Advances in Swarm Intelligence: 9th International Conference, ICSI 2018, Shanghai, China, June 17-22, 2018, Proceedings, Part II', 'abstract': 'After obtaining a large amount of drug information, how to extract the most important features from various high-dimensional attribute datasets for drug recommendation has become an important task in the initial stage of drug repositioning. Dimensionality reduction is a necessary and important task for getting the best features in next step. In this paper, three important attribute data about the drugs (i.e., chemical structures, target proteins and side effects) are selected, and two deep frameworks named as F1 and F2 are used to accomplish the task of dimensionality reduction. The processed data are used for recommending new indications by collaborative filtering algorithm. In order to compare the results, two important values of Mean Absolute Error (MAE) and Coverage are selected to evaluate the performance of the two frameworks. Through the comparison with the results of Principal Components Analysis (PCA), it shows that the two deep frameworks proposed in this paper perform better than PCA and can be used for dimensionality reduction task in the future in drug repositioning.', 'doi': '10.1007/978-3-319-93818-9_24', 'url': 'https://doi.org/10.1007/978-3-319-93818-9_24', 'address': 'Berlin, Heidelberg', 'publisher': 'Springer-Verlag', 'isbn': '978-3-319-93817-2', 'year': '2018', 'title': 'Using the Encoder Embedded Framework of Dimensionality Reduction Based on Multiple Drugs Properties for Drug Recommendation', 'author': 'Ma, Jun and Zhang, Ruisheng and Hu, Rongjing and Mu, Yong', 'ENTRYTYPE': 'inproceedings', 'ID': '10.1007/978-3-319-93818-9_24'}"
