title,authors,year,source,raw
"GraphPrint: Extracting Features from 3D Protein Structure for Drug
Target Affinity Prediction",Amritpal Singh,2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-10452.bib', 'timestamp': 'Thu, 15 Aug 2024 01:00:00 +0200', 'eprint': '2407.10452', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.10452', 'url': 'https://doi.org/10.48550/arXiv.2407.10452', 'year': '2024', 'volume': 'abs/2407.10452', 'journal': 'CoRR', 'title': 'GraphPrint: Extracting Features from 3D Protein Structure for Drug\nTarget Affinity Prediction', 'author': 'Amritpal Singh', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-10452'}"
"Exploiting Pre-trained Models for Drug Target Affinity Prediction
with Nearest Neighbors","Qizhi Pei and
Lijun Wu and
Zhenyu He and
Jinhua Zhu and
Yingce Xia and
Shufang Xie and
Rui Yan",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-15202.bib', 'timestamp': 'Mon, 10 Feb 2025 00:00:00 +0100', 'eprint': '2407.15202', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.15202', 'url': 'https://doi.org/10.48550/arXiv.2407.15202', 'year': '2024', 'volume': 'abs/2407.15202', 'journal': 'CoRR', 'title': 'Exploiting Pre-trained Models for Drug Target Affinity Prediction\nwith Nearest Neighbors', 'author': 'Qizhi Pei and\nLijun Wu and\nZhenyu He and\nJinhua Zhu and\nYingce Xia and\nShufang Xie and\nRui Yan', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-15202'}"
"Research on Adverse Drug Reaction Prediction Model Combining Knowledge
Graph Embedding and Deep Learning","Yufeng Li and
Wenchao Zhao and
Bo Dang and
Xu Yan and
Weimin Wang and
Min Gao and
Mingxuan Xiao",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2407-16715.bib', 'timestamp': 'Fri, 06 Sep 2024 01:00:00 +0200', 'eprint': '2407.16715', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2407.16715', 'url': 'https://doi.org/10.48550/arXiv.2407.16715', 'year': '2024', 'volume': 'abs/2407.16715', 'journal': 'CoRR', 'title': 'Research on Adverse Drug Reaction Prediction Model Combining Knowledge\nGraph Embedding and Deep Learning', 'author': 'Yufeng Li and\nWenchao Zhao and\nBo Dang and\nXu Yan and\nWeimin Wang and\nMin Gao and\nMingxuan Xiao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2407-16715'}"
SMILES-Mamba: Chemical Mamba Foundation Models for Drug {ADMET} Prediction,"Bohao Xu and
Yingzhou Lu and
Chenhao Li and
Ling Yue and
Xiao Wang and
Nan Hao and
Tianfan Fu and
Jim Chen",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-05696.bib', 'timestamp': 'Tue, 17 Sep 2024 01:00:00 +0200', 'eprint': '2408.05696', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.05696', 'url': 'https://doi.org/10.48550/arXiv.2408.05696', 'year': '2024', 'volume': 'abs/2408.05696', 'journal': 'CoRR', 'title': 'SMILES-Mamba: Chemical Mamba Foundation Models for Drug {ADMET} Prediction', 'author': 'Bohao Xu and\nYingzhou Lu and\nChenhao Li and\nLing Yue and\nXiao Wang and\nNan Hao and\nTianfan Fu and\nJim Chen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-05696'}"
"DRExplainer: Quantifiable Interpretability in Drug Response Prediction
with Directed Graph Convolutional Network","Haoyuan Shi and
Tao Xu and
Xiaodi Li and
Qian Gao and
Junfeng Xia and
Zhenyu Yue",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-12139.bib', 'timestamp': 'Sat, 28 Sep 2024 01:00:00 +0200', 'eprint': '2408.12139', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.12139', 'url': 'https://doi.org/10.48550/arXiv.2408.12139', 'year': '2024', 'volume': 'abs/2408.12139', 'journal': 'CoRR', 'title': 'DRExplainer: Quantifiable Interpretability in Drug Response Prediction\nwith Directed Graph Convolutional Network', 'author': 'Haoyuan Shi and\nTao Xu and\nXiaodi Li and\nQian Gao and\nJunfeng Xia and\nZhenyu Yue', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-12139'}"
"RGDA-DDI:} Residual graph attention network and dual-attention based
framework for drug-drug interaction prediction","Changjian Zhou and
Xin Zhang and
Jiafeng Li and
Jia Song and
Wensheng Xiang",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-15310.bib', 'timestamp': 'Sat, 28 Sep 2024 01:00:00 +0200', 'eprint': '2408.15310', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.15310', 'url': 'https://doi.org/10.48550/arXiv.2408.15310', 'year': '2024', 'volume': 'abs/2408.15310', 'journal': 'CoRR', 'title': '{RGDA-DDI:} Residual graph attention network and dual-attention based\nframework for drug-drug interaction prediction', 'author': 'Changjian Zhou and\nXin Zhang and\nJiafeng Li and\nJia Song and\nWensheng Xiang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-15310'}"
"Controllable Edge-Type-Specific Interpretation in Multi-Relational
Graph Neural Networks for Drug Response Prediction","Xiaodi Li and
Jianfeng Gui and
Qian Gao and
Haoyuan Shi and
Zhenyu Yue",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2408-17129.bib', 'timestamp': 'Sat, 28 Sep 2024 01:00:00 +0200', 'eprint': '2408.17129', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2408.17129', 'url': 'https://doi.org/10.48550/arXiv.2408.17129', 'year': '2024', 'volume': 'abs/2408.17129', 'journal': 'CoRR', 'title': 'Controllable Edge-Type-Specific Interpretation in Multi-Relational\nGraph Neural Networks for Drug Response Prediction', 'author': 'Xiaodi Li and\nJianfeng Gui and\nQian Gao and\nHaoyuan Shi and\nZhenyu Yue', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2408-17129'}"
"Assessing Reusability of Deep Learning-Based Monotherapy Drug Response
Prediction Models Trained with Omics Data","Jamie C. Overbeek and
Alexander Partin and
Thomas S. Brettin and
Nicholas Chia and
Oleksandr Narykov and
Priyanka Vasanthakumari and
Andreas Wilke and
Yitan Zhu and
Austin Clyde and
Sara Jones and
Rohan Gnanaolivu and
Yuanhang Liu and
Jun Jiang and
Chen Wang and
Carter Knutson and
Andrew D. McNaughton and
Neeraj Kumar and
Gayara Demini Fernando and
Souparno Ghosh and
Cesar Sanchez{-}Villalobos and
Ruibo Zhang and
Ranadip Pal and
M. Ryan Weil and
Rick L. Stevens",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2409-12215.bib', 'timestamp': 'Mon, 21 Oct 2024 01:00:00 +0200', 'eprint': '2409.12215', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2409.12215', 'url': 'https://doi.org/10.48550/arXiv.2409.12215', 'year': '2024', 'volume': 'abs/2409.12215', 'journal': 'CoRR', 'title': 'Assessing Reusability of Deep Learning-Based Monotherapy Drug Response\nPrediction Models Trained with Omics Data', 'author': 'Jamie C. Overbeek and\nAlexander Partin and\nThomas S. Brettin and\nNicholas Chia and\nOleksandr Narykov and\nPriyanka Vasanthakumari and\nAndreas Wilke and\nYitan Zhu and\nAustin Clyde and\nSara Jones and\nRohan Gnanaolivu and\nYuanhang Liu and\nJun Jiang and\nChen Wang and\nCarter Knutson and\nAndrew D. McNaughton and\nNeeraj Kumar and\nGayara Demini Fernando and\nSouparno Ghosh and\nCesar Sanchez{-}Villalobos and\nRuibo Zhang and\nRanadip Pal and\nM. Ryan Weil and\nRick L. Stevens', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2409-12215'}"
"Predicting Drug Effects from High-Dimensional, Asymmetric Drug Datasets
by Using Graph Neural Networks: {A} Comprehensive Analysis of Multitarget
Drug Effect Prediction","Avishek Bose and
Guojing Cong",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2410-09280.bib', 'timestamp': 'Fri, 22 Nov 2024 00:00:00 +0100', 'eprint': '2410.09280', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2410.09280', 'url': 'https://doi.org/10.48550/arXiv.2410.09280', 'year': '2024', 'volume': 'abs/2410.09280', 'journal': 'CoRR', 'title': 'Predicting Drug Effects from High-Dimensional, Asymmetric Drug Datasets\nby Using Graph Neural Networks: {A} Comprehensive Analysis of Multitarget\nDrug Effect Prediction', 'author': 'Avishek Bose and\nGuojing Cong', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2410-09280'}"
"Devil in the Tail: {A} Multi-Modal Framework for Drug-Drug Interaction
Prediction in Long Tail Distinction","Liangwei Nathan Zheng and
Chang George Dong and
Wei Emma Zhang and
Xin Chen and
Lin Yue and
Weitong Chen",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2410-12249.bib', 'timestamp': 'Thu, 27 Mar 2025 00:00:00 +0100', 'eprint': '2410.12249', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2410.12249', 'url': 'https://doi.org/10.48550/arXiv.2410.12249', 'year': '2024', 'volume': 'abs/2410.12249', 'journal': 'CoRR', 'title': 'Devil in the Tail: {A} Multi-Modal Framework for Drug-Drug Interaction\nPrediction in Long Tail Distinction', 'author': 'Liangwei Nathan Zheng and\nChang George Dong and\nWei Emma Zhang and\nXin Chen and\nLin Yue and\nWeitong Chen', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2410-12249'}"
Benchmarking Graph Learning for Drug-Drug Interaction Prediction,"Zhenqian Shen and
Mingyang Zhou and
Yongqi Zhang and
Quanming Yao",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2410-18583.bib', 'timestamp': 'Wed, 27 Nov 2024 00:00:00 +0100', 'eprint': '2410.18583', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2410.18583', 'url': 'https://doi.org/10.48550/arXiv.2410.18583', 'year': '2024', 'volume': 'abs/2410.18583', 'journal': 'CoRR', 'title': 'Benchmarking Graph Learning for Drug-Drug Interaction Prediction', 'author': 'Zhenqian Shen and\nMingyang Zhou and\nYongqi Zhang and\nQuanming Yao', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2410-18583'}"
"GramSeq-DTA: {A} grammar-based drug-target affinity prediction approach
fusing gene expression information","Kusal Debnath and
Pratip Rana and
Preetam Ghosh",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2411-01422.bib', 'timestamp': 'Wed, 01 Jan 2025 00:00:00 +0100', 'eprint': '2411.01422', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2411.01422', 'url': 'https://doi.org/10.48550/arXiv.2411.01422', 'year': '2024', 'volume': 'abs/2411.01422', 'journal': 'CoRR', 'title': 'GramSeq-DTA: {A} grammar-based drug-target affinity prediction approach\nfusing gene expression information', 'author': 'Kusal Debnath and\nPratip Rana and\nPreetam Ghosh', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2411-01422'}"
"ViDTA: Enhanced Drug-Target Affinity Prediction via Virtual Graph
Nodes and Attention-based Feature Fusion","Minghui Li and
Zikang Guo and
Yang Wu and
Peijin Guo and
Yao Shi and
Shengshan Hu and
Wei Wan and
Shengqing Hu",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2412-19589.bib', 'timestamp': 'Sat, 25 Jan 2025 00:00:00 +0100', 'eprint': '2412.19589', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2412.19589', 'url': 'https://doi.org/10.48550/arXiv.2412.19589', 'year': '2024', 'volume': 'abs/2412.19589', 'journal': 'CoRR', 'title': 'ViDTA: Enhanced Drug-Target Affinity Prediction via Virtual Graph\nNodes and Attention-based Feature Fusion', 'author': 'Minghui Li and\nZikang Guo and\nYang Wu and\nPeijin Guo and\nYao Shi and\nShengshan Hu and\nWei Wan and\nShengqing Hu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2412-19589'}"
"Enhancing Drug-Target Interaction Prediction through Transfer Learning
from Activity Cliff Prediction Tasks","Regina Ibragimova and
Dimitrios Iliadis and
Willem Waegeman",2024,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2412-19815.bib', 'timestamp': 'Sun, 26 Jan 2025 00:00:00 +0100', 'eprint': '2412.19815', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2412.19815', 'url': 'https://doi.org/10.48550/arXiv.2412.19815', 'year': '2024', 'volume': 'abs/2412.19815', 'journal': 'CoRR', 'title': 'Enhancing Drug-Target Interaction Prediction through Transfer Learning\nfrom Activity Cliff Prediction Tasks', 'author': 'Regina Ibragimova and\nDimitrios Iliadis and\nWillem Waegeman', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2412-19815'}"
"Drug Synergistic Combinations Predictions via Large-Scale Pre-Training
and Graph Structure Learning","Zhihang Hu and
Qinze Yu and
Yucheng Guo and
Taifeng Wang and
Irwin King and
Xin Gao and
Le Song and
Yu Li",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2301-05931.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'eprint': '2301.05931', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2301.05931', 'url': 'https://doi.org/10.48550/arXiv.2301.05931', 'year': '2023', 'volume': 'abs/2301.05931', 'journal': 'CoRR', 'title': 'Drug Synergistic Combinations Predictions via Large-Scale Pre-Training\nand Graph Structure Learning', 'author': 'Zhihang Hu and\nQinze Yu and\nYucheng Guo and\nTaifeng Wang and\nIrwin King and\nXin Gao and\nLe Song and\nYu Li', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2301-05931'}"
"BLIAM:} Literature-based Data Synthesis for Synergistic Drug Combination
Prediction","Cai Yang and
Addie Woicik and
Hoifung Poon and
Sheng Wang",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2302-06860.bib', 'timestamp': 'Mon, 20 Feb 2023 00:00:00 +0100', 'eprint': '2302.06860', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2302.06860', 'url': 'https://doi.org/10.48550/arXiv.2302.06860', 'year': '2023', 'volume': 'abs/2302.06860', 'journal': 'CoRR', 'title': '{BLIAM:} Literature-based Data Synthesis for Synergistic Drug Combination\nPrediction', 'author': 'Cai Yang and\nAddie Woicik and\nHoifung Poon and\nSheng Wang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2302-06860'}"
"Validated respiratory drug deposition predictions from 2D and 3D medical
images with statistical shape models and convolutional neural networks","Josh Williams and
Haavard Ahlqvist and
Alexander Cunningham and
Andrew Kirby and
Ira Katz and
John Fleming and
Joy Conway and
Steve Cunningham and
Ali Ozel and
Uwe Wolfram",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2303-01036.bib', 'timestamp': 'Mon, 06 Mar 2023 00:00:00 +0100', 'eprint': '2303.01036', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2303.01036', 'url': 'https://doi.org/10.48550/arXiv.2303.01036', 'year': '2023', 'volume': 'abs/2303.01036', 'journal': 'CoRR', 'title': 'Validated respiratory drug deposition predictions from 2D and 3D medical\nimages with statistical shape models and convolutional neural networks', 'author': 'Josh Williams and\nHaavard Ahlqvist and\nAlexander Cunningham and\nAndrew Kirby and\nIra Katz and\nJohn Fleming and\nJoy Conway and\nSteve Cunningham and\nAli Ozel and\nUwe Wolfram', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2303-01036'}"
"Depression Diagnosis and Drug Response Prediction via Recurrent Neural
Networks and Transformers Utilizing {EEG} Signals","Abdolkarim Saeedi and
Arash Maghsoudi and
Fereidoon Nowshiravan Rahatabad",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2303-06033.bib', 'timestamp': 'Mon, 03 Mar 2025 00:00:00 +0100', 'eprint': '2303.06033', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2303.06033', 'url': 'https://doi.org/10.48550/arXiv.2303.06033', 'year': '2023', 'volume': 'abs/2303.06033', 'journal': 'CoRR', 'title': 'Depression Diagnosis and Drug Response Prediction via Recurrent Neural\nNetworks and Transformers Utilizing {EEG} Signals', 'author': 'Abdolkarim Saeedi and\nArash Maghsoudi and\nFereidoon Nowshiravan Rahatabad', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2303-06033'}"
"EGTSyn: Edge-based Graph Transformer for Anti-Cancer Drug Combination
Synergy Prediction","Jie Hu and
Xiaozhi Zhang and
Desi Shang and
Lijun Ouyang and
Yue Li and
Dongping Xiong",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2303-10312.bib', 'timestamp': 'Wed, 22 Mar 2023 00:00:00 +0100', 'eprint': '2303.10312', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2303.10312', 'url': 'https://doi.org/10.48550/arXiv.2303.10312', 'year': '2023', 'volume': 'abs/2303.10312', 'journal': 'CoRR', 'title': 'EGTSyn: Edge-based Graph Transformer for Anti-Cancer Drug Combination\nSynergy Prediction', 'author': 'Jie Hu and\nXiaozhi Zhang and\nDesi Shang and\nLijun Ouyang and\nYue Li and\nDongping Xiong', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2303-10312'}"
"CancerGPT: Few-shot Drug Pair Synergy Prediction using Large Pre-trained
Language Models","Tianhao Li and
Sandesh Shetty and
Advaith Kamath and
Ajay Jaiswal and
Xianqian Jiang and
Ying Ding and
Yejin Kim",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2304-10946.bib', 'timestamp': 'Tue, 02 May 2023 01:00:00 +0200', 'eprint': '2304.10946', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2304.10946', 'url': 'https://doi.org/10.48550/arXiv.2304.10946', 'year': '2023', 'volume': 'abs/2304.10946', 'journal': 'CoRR', 'title': 'CancerGPT: Few-shot Drug Pair Synergy Prediction using Large Pre-trained\nLanguage Models', 'author': 'Tianhao Li and\nSandesh Shetty and\nAdvaith Kamath and\nAjay Jaiswal and\nXianqian Jiang and\nYing Ding and\nYejin Kim', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2304-10946'}"
CongFu: Conditional Graph Fusion for Drug Synergy Prediction,"Oleksii Tsepa and
Bohdan Naida and
Bo Wang",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2305-14517.bib', 'timestamp': 'Tue, 06 Jun 2023 01:00:00 +0200', 'eprint': '2305.14517', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2305.14517', 'url': 'https://doi.org/10.48550/arXiv.2305.14517', 'year': '2023', 'volume': 'abs/2305.14517', 'journal': 'CoRR', 'title': 'CongFu: Conditional Graph Fusion for Drug Synergy Prediction', 'author': 'Oleksii Tsepa and\nBohdan Naida and\nBo Wang', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2305-14517'}"
"Comprehensive evaluation of deep and graph learning on drug-drug interactions
prediction","Xuan Lin and
Lichang Dai and
Yafang Zhou and
Zu{-}Guo Yu and
Wen Zhang and
Jian{-}Yu Shi and
Dong{-}Sheng Cao and
Li Zeng and
Haowen Chen and
Bosheng Song and
Philip S. Yu and
Xiangxiang Zeng",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2306-05257.bib', 'timestamp': 'Wed, 14 Jun 2023 01:00:00 +0200', 'eprint': '2306.05257', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2306.05257', 'url': 'https://doi.org/10.48550/arXiv.2306.05257', 'year': '2023', 'volume': 'abs/2306.05257', 'journal': 'CoRR', 'title': 'Comprehensive evaluation of deep and graph learning on drug-drug interactions\nprediction', 'author': 'Xuan Lin and\nLichang Dai and\nYafang Zhou and\nZu{-}Guo Yu and\nWen Zhang and\nJian{-}Yu Shi and\nDong{-}Sheng Cao and\nLi Zeng and\nHaowen Chen and\nBosheng Song and\nPhilip S. Yu and\nXiangxiang Zeng', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2306-05257'}"
"Meta-Path-based Probabilistic Soft Logic for Drug-Target Interaction
Prediction","Shengming Zhang and
Yizhou Sun",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2306-13770.bib', 'timestamp': 'Sun, 06 Oct 2024 01:00:00 +0200', 'eprint': '2306.13770', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2306.13770', 'url': 'https://doi.org/10.48550/arXiv.2306.13770', 'year': '2023', 'volume': 'abs/2306.13770', 'journal': 'CoRR', 'title': 'Meta-Path-based Probabilistic Soft Logic for Drug-Target Interaction\nPrediction', 'author': 'Shengming Zhang and\nYizhou Sun', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2306-13770'}"
"Relation-aware subgraph embedding with co-contrastive learning for
drug-drug interaction prediction","Mengying Jiang and
Guizhong Liu and
Biao Zhao and
Yuanchao Su and
Weiqiang Jin",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2307-01507.bib', 'timestamp': 'Mon, 10 Jul 2023 01:00:00 +0200', 'eprint': '2307.01507', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2307.01507', 'url': 'https://doi.org/10.48550/arXiv.2307.01507', 'year': '2023', 'volume': 'abs/2307.01507', 'journal': 'CoRR', 'title': 'Relation-aware subgraph embedding with co-contrastive learning for\ndrug-drug interaction prediction', 'author': 'Mengying Jiang and\nGuizhong Liu and\nBiao Zhao and\nYuanchao Su and\nWeiqiang Jin', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2307-01507'}"
"GraphCL-DTA: a graph contrastive learning with molecular semantics
for drug-target binding affinity prediction","Xinxing Yang and
Genke Yang and
Jian Chu",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2307-08989.bib', 'timestamp': 'Tue, 25 Jul 2023 01:00:00 +0200', 'eprint': '2307.08989', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2307.08989', 'url': 'https://doi.org/10.48550/arXiv.2307.08989', 'year': '2023', 'volume': 'abs/2307.08989', 'journal': 'CoRR', 'title': 'GraphCL-DTA: a graph contrastive learning with molecular semantics\nfor drug-target binding affinity prediction', 'author': 'Xinxing Yang and\nGenke Yang and\nJian Chu', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2307-08989'}"
"SynerGPT: In-Context Learning for Personalized Drug Synergy Prediction
and Drug Design","Carl Edwards and
Aakanksha Naik and
Tushar Khot and
Martin D. Burke and
Heng Ji and
Tom Hope",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2307-11694.bib', 'timestamp': 'Sun, 25 May 2025 01:00:00 +0200', 'eprint': '2307.11694', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2307.11694', 'url': 'https://doi.org/10.48550/arXiv.2307.11694', 'year': '2023', 'volume': 'abs/2307.11694', 'journal': 'CoRR', 'title': 'SynerGPT: In-Context Learning for Personalized Drug Synergy Prediction\nand Drug Design', 'author': 'Carl Edwards and\nAakanksha Naik and\nTushar Khot and\nMartin D. Burke and\nHeng Ji and\nTom Hope', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2307-11694'}"
"ADRNet: {A} Generalized Collaborative Filtering Framework Combining
Clinical and Non-Clinical Data for Adverse Drug Reaction Prediction","Haoxuan Li and
Taojun Hu and
Zetong Xiong and
Chunyuan Zheng and
Fuli Feng and
Xiangnan He and
Xiao{-}Hua Zhou",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2308-02571.bib', 'timestamp': 'Mon, 10 Feb 2025 00:00:00 +0100', 'eprint': '2308.02571', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2308.02571', 'url': 'https://doi.org/10.48550/arXiv.2308.02571', 'year': '2023', 'volume': 'abs/2308.02571', 'journal': 'CoRR', 'title': 'ADRNet: {A} Generalized Collaborative Filtering Framework Combining\nClinical and Non-Clinical Data for Adverse Drug Reaction Prediction', 'author': 'Haoxuan Li and\nTaojun Hu and\nZetong Xiong and\nChunyuan Zheng and\nFuli Feng and\nXiangnan He and\nXiao{-}Hua Zhou', 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2308-02571'}"
"Spatio-Temporal Analysis of Patient-Derived Organoid Videos Using
Deep Learning for the Prediction of Drug Efficacy","Leo Fillioux and
Emilie Gontran and
J{\'{e}}r{\^{o}}me Cartry and
Jacques RR Mathieu and
Sabrina Bedja and
Alice Boil{\`{e}}ve and
Paul{-}Henry Courn{\`{e}}de and
Fanny Jaulin and
Stergios Christodoulidis and
Maria Vakalopoulou",2023,DBLP,"{'bibsource': 'dblp computer science bibliography, https://dblp.org', 'biburl': 'https://dblp.org/rec/journals/corr/abs-2308-14461.bib', 'timestamp': 'Fri, 01 Sep 2023 01:00:00 +0200', 'eprint': '2308.14461', 'eprinttype': 'arXiv', 'doi': '10.48550/ARXIV.2308.14461', 'url': 'https://doi.org/10.48550/arXiv.2308.14461', 'year': '2023', 'volume': 'abs/2308.14461', 'journal': 'CoRR', 'title': 'Spatio-Temporal Analysis of Patient-Derived Organoid Videos Using\nDeep Learning for the Prediction of Drug Efficacy', 'author': ""Leo Fillioux and\nEmilie Gontran and\nJ{\\'{e}}r{\\^{o}}me Cartry and\nJacques RR Mathieu and\nSabrina Bedja and\nAlice Boil{\\`{e}}ve and\nPaul{-}Henry Courn{\\`{e}}de and\nFanny Jaulin and\nStergios Christodoulidis and\nMaria Vakalopoulou"", 'ENTRYTYPE': 'article', 'ID': 'DBLP:journals/corr/abs-2308-14461'}"
